block,0,448,003A92B5,0,1,1,4294967295,0,0
block,0,480,0020953C,0,1,1,4294967295,0,0
block,0,512,00389792,0,1,1,4294967295,0,0
block,0,544,001EF6D2,0,1,1,4294967295,0,0
block,0,576,000CAFAD,0,1,1,4294967295,0,0
block,32,576,0031A99E,0,1,1,4294967295,0,1
block,768,576,00090C48,0,1,1,4294967295,0,0
block,768,544,000E9474,0,1,1,4294967295,0,0
block,768,512,0003E18E,0,1,1,4294967295,0,0
block,768,480,001864C8,0,1,1,4294967295,0,0
block,768,448,002A3647,0,1,1,4294967295,0,0
block,0,416,0014F61A,0,1,1,4294967295,0,0
block,768,416,002E0CAB,0,1,1,4294967295,0,0
camera,32,32,00110E25,0,1,1,4294967295,0,0
savePointVHard,384,544,0009D371,0,1,1,4294967295,0,0
objgameclear,352,512,00155CB1,0,1,1,4294967295,0,1
playerStart,384,416,0014FE1B,0,1,1,4294967295,0,1
