block,0,0,00334EA5,0,1,1,4294967295,0,0
block,32,0,003E2CDD,0,1,1,4294967295,0,0
block,96,0,002B31DC,0,1,1,4294967295,0,0
block,160,0,001CD70D,0,1,1,4294967295,0,0
block,192,0,00286DE0,0,1,1,4294967295,0,0
block,224,0,001B2403,0,1,1,4294967295,0,0
block,256,0,0008AD91,0,1,1,4294967295,0,0
block,288,0,000791E2,0,1,1,4294967295,0,0
block,320,0,00340D56,0,1,1,4294967295,0,0
block,352,0,00355A69,0,1,1,4294967295,0,0
block,384,0,0015189D,0,1,1,4294967295,0,0
block,416,0,00022AA6,0,1,1,4294967295,0,0
block,448,0,00021F96,0,1,1,4294967295,0,0
block,480,0,00289DCA,0,1,1,4294967295,0,0
block,512,0,0006B011,0,1,1,4294967295,0,0
block,544,0,001C4B6F,0,1,1,4294967295,0,0
block,576,0,000B221A,0,1,1,4294967295,0,0
block,608,0,000ECA83,0,1,1,4294967295,0,0
block,640,0,00180EEB,0,1,1,4294967295,0,0
block,672,0,00096B12,0,1,1,4294967295,0,0
block,704,0,001209BB,0,1,1,4294967295,0,0
block,736,0,0029724B,0,1,1,4294967295,0,0
block,64,0,00356606,0,1,1,4294967295,0,0
block,128,0,00148BF5,0,1,1,4294967295,0,0
block,768,0,001EC50B,0,1,1,4294967295,0,0
block,768,32,002C288F,0,1,1,4294967295,0,0
block,768,64,001004E4,0,1,1,4294967295,0,0
block,768,96,000C474F,0,1,1,4294967295,0,0
block,768,128,001C09D7,0,1,1,4294967295,0,0
block,768,160,00008406,0,1,1,4294967295,0,0
block,768,192,000B24C1,0,1,1,4294967295,0,0
block,768,224,002A9EAF,0,1,1,4294967295,0,0
block,768,256,0015A5A4,0,1,1,4294967295,0,0
block,768,288,0028C3B9,0,1,1,4294967295,0,0
block,768,320,00019D0E,0,1,1,4294967295,0,0
block,768,352,0003299F,0,1,1,4294967295,0,0
block,768,384,00213EC2,0,1,1,4294967295,0,0
block,768,416,00365F3B,0,1,1,4294967295,0,0
block,768,448,003C5951,0,1,1,4294967295,0,0
block,768,480,001BCC6E,0,1,1,4294967295,0,0
block,768,512,000CA431,0,1,1,4294967295,0,0
block,768,544,0020DBFC,0,1,1,4294967295,0,0
block,768,544,0037AD34,0,1,1,4294967295,0,0
block,768,576,00182CAE,0,1,1,4294967295,0,0
block,736,576,003E42F9,0,1,1,4294967295,0,0
block,704,576,000EF729,0,1,1,4294967295,0,0
block,672,576,003011FC,0,1,1,4294967295,0,0
block,640,576,003E71BA,0,1,1,4294967295,0,0
block,608,576,003ECFA9,0,1,1,4294967295,0,0
block,576,576,003AFDCD,0,1,1,4294967295,0,0
block,544,576,00336F4E,0,1,1,4294967295,0,0
block,512,576,001D61FC,0,1,1,4294967295,0,0
block,480,576,003D11D8,0,1,1,4294967295,0,0
block,448,576,00287229,0,1,1,4294967295,0,0
block,416,576,000DA87E,0,1,1,4294967295,0,0
block,384,576,00397068,0,1,1,4294967295,0,0
block,352,576,0020C6B1,0,1,1,4294967295,0,0
block,320,576,00356248,0,1,1,4294967295,0,0
block,288,576,0033959E,0,1,1,4294967295,0,0
block,256,576,00285F53,0,1,1,4294967295,0,0
block,224,576,001BFE16,0,1,1,4294967295,0,0
block,192,576,0018607F,0,1,1,4294967295,0,0
block,160,576,001B6E19,0,1,1,4294967295,0,0
block,128,576,00224EB2,0,1,1,4294967295,0,0
block,96,576,00331FCA,0,1,1,4294967295,0,0
block,64,576,0038BA48,0,1,1,4294967295,0,0
block,32,576,000C60B4,0,1,1,4294967295,0,0
block,0,576,00108E26,0,1,1,4294967295,0,0
block,0,544,00080B80,0,1,1,4294967295,0,0
block,0,512,001172AA,0,1,1,4294967295,0,0
block,0,480,00316E17,0,1,1,4294967295,0,0
block,0,448,003DD07E,0,1,1,4294967295,0,0
block,0,32,002C8362,0,1,1,4294967295,0,0
block,0,64,00154AC5,0,1,1,4294967295,0,0
block,0,96,002D0313,0,1,1,4294967295,0,0
block,0,128,0017493A,0,1,1,4294967295,0,0
block,0,160,002DABBE,0,1,1,4294967295,0,0
block,0,192,002A6414,0,1,1,4294967295,0,0
block,0,224,0031F99B,0,1,1,4294967295,0,0
block,0,256,0009E7D8,0,1,1,4294967295,0,0
block,0,288,00352283,0,1,1,4294967295,0,0
block,0,320,002AB251,0,1,1,4294967295,0,0
block,0,352,0007BC5B,0,1,1,4294967295,0,0
block,0,384,001D4484,0,1,1,4294967295,0,0
block,0,416,000E4F94,0,1,1,4294967295,0,0
camera,32,32,003D61A7,0,1,1,4294967295,0,0
p2,288,160,0016913F,0,1,1,4294967295,0,0
playerStart,160,512,0016AFEE,0,1,1,4294967295,0,0
