block,0,0,003E7D13,0,1,1,4294967295,0,0
block,32,0,00317BC8,0,1,1,4294967295,0,0
block,64,0,0036A85E,0,1,1,4294967295,0,0
block,96,0,000B45E8,0,1,1,4294967295,0,0
block,128,0,003EA40C,0,1,1,4294967295,0,0
block,160,0,003966AC,0,1,1,4294967295,0,0
block,192,0,0027D25F,0,1,1,4294967295,0,0
block,256,0,0031968F,0,1,1,4294967295,0,0
block,288,0,0027FE45,0,1,1,4294967295,0,0
block,320,0,00036929,0,1,1,4294967295,0,0
block,352,0,003D4645,0,1,1,4294967295,0,0
block,384,0,002EFBF5,0,1,1,4294967295,0,0
block,416,0,003FE083,0,1,1,4294967295,0,0
block,448,0,00188D51,0,1,1,4294967295,0,0
block,480,0,003D761C,0,1,1,4294967295,0,0
block,512,0,002380FB,0,1,1,4294967295,0,0
block,544,0,000D63B4,0,1,1,4294967295,0,0
block,576,0,001710EE,0,1,1,4294967295,0,0
block,608,0,000C54A6,0,1,1,4294967295,0,0
block,640,0,002948FF,0,1,1,4294967295,0,0
block,672,0,003FC65A,0,1,1,4294967295,0,0
block,704,0,00356414,0,1,1,4294967295,0,0
block,736,0,002E7294,0,1,1,4294967295,0,0
block,768,0,000CF700,0,1,1,4294967295,0,0
block,768,160,0023293F,0,1,1,4294967295,0,0
block,768,128,0022C7A5,0,1,1,4294967295,0,0
block,768,96,002C8D92,0,1,1,4294967295,0,0
block,768,64,0035771E,0,1,1,4294967295,0,0
block,768,32,0001191C,0,1,1,4294967295,0,0
block,224,0,002A0084,0,1,1,4294967295,0,0
block,0,32,003890C7,0,1,1,4294967295,0,0
block,0,64,003E46A8,0,1,1,4294967295,0,0
block,0,96,00068714,0,1,1,4294967295,0,0
block,0,128,0000020C,0,1,1,4294967295,0,0
block,0,160,00387E80,0,1,1,4294967295,0,0
block,0,192,0020A68D,0,1,1,4294967295,0,0
block,0,224,00272BC8,0,1,1,4294967295,0,0
block,0,256,0002E0C8,0,1,1,4294967295,0,0
block,0,352,0036B86D,0,1,1,4294967295,0,0
block,0,384,000E68E7,0,1,1,4294967295,0,0
block,0,416,000039AA,0,1,1,4294967295,0,0
block,0,448,0032CC1C,0,1,1,4294967295,0,0
block,0,480,00002D85,0,1,1,4294967295,0,0
block,0,512,0036B5E2,0,1,1,4294967295,0,0
block,0,544,000EDA44,0,1,1,4294967295,0,0
block,0,576,00078DDF,0,1,1,4294967295,0,0
block,32,576,000DC95F,0,1,1,4294967295,0,0
block,64,576,003B884B,0,1,1,4294967295,0,0
block,96,576,0018DAF1,0,1,1,4294967295,0,0
block,128,576,00129B98,0,1,1,4294967295,0,0
block,160,576,002021CB,0,1,1,4294967295,0,0
block,192,576,0030F13A,0,1,1,4294967295,0,0
block,224,576,00005BF3,0,1,1,4294967295,0,0
block,256,576,0026D6D5,0,1,1,4294967295,0,0
block,288,576,000D6785,0,1,1,4294967295,0,0
block,320,576,0009AAA8,0,1,1,4294967295,0,0
block,352,576,000228FA,0,1,1,4294967295,0,0
block,384,576,001BC5E1,0,1,1,4294967295,0,0
block,416,576,000991AC,0,1,1,4294967295,0,0
block,448,576,002B0368,0,1,1,4294967295,0,0
block,480,576,003188B8,0,1,1,4294967295,0,0
block,512,576,0007C3AA,0,1,1,4294967295,0,0
block,544,576,000352EE,0,1,1,4294967295,0,0
block,576,576,002BD016,0,1,1,4294967295,0,0
block,608,576,001581C7,0,1,1,4294967295,0,0
block,640,576,00205B75,0,1,1,4294967295,0,0
block,672,576,0002FE60,0,1,1,4294967295,0,0
block,704,576,001A3D7A,0,1,1,4294967295,0,0
block,736,576,001C7C19,0,1,1,4294967295,0,0
block,768,576,003FCF4A,0,1,1,4294967295,0,0
block,768,544,0004A83D,0,1,1,4294967295,0,0
block,768,512,002AED4B,0,1,1,4294967295,0,0
block,768,480,0023F051,0,1,1,4294967295,0,0
block,768,448,001FF89B,0,1,1,4294967295,0,0
block,768,416,001965FD,0,1,1,4294967295,0,0
block,768,384,0009B9CA,0,1,1,4294967295,0,0
block,768,352,002CD3F4,0,1,1,4294967295,0,0
block,768,320,00295E3B,0,1,1,4294967295,0,0
block,768,256,0029F4EB,0,1,1,4294967295,0,0
block,768,224,0015AD1B,0,1,1,4294967295,0,0
block,768,192,001C45C9,0,1,1,4294967295,0,0
block,0,288,000257FC,0,1,1,4294967295,0,0
block,0,320,000686C1,0,1,1,4294967295,0,0
block,768,288,001A3BDB,0,1,1,4294967295,0,0
camera,32,32,003D61A7,0,1,1,4294967295,0,1
savePointVHard,32,544,00232051,0,1,1,4294967295,0,0
warp,384,544,0031F8F4,0,1,1,4294967295,0,1
playerStart,96,544,003F3E19,0,1,1,4294967295,0,0
